Unique Class Identifier,Subject,Catalog,Descr,Section,Cap Enrl,Pat,Mtg Start,Mtg End,Mode,Descr 1,Career,Term Descr
179010174488354,ECE,280L,INTRO TO SIGNALS AND SYSTEMS,1,40,TTH,10:15:00 AM,11:30:00 AM,In Person,Hudson Hall 207,UGRD,2022 Spring Term
179010174498355,ECE,280L9,INTRO TO SIGNALS AND SYSTEMS,01L,10,T,3:30:00 PM,6:30:00 PM,In Person,Teer 116,UGRD,2022 Spring Term
179010174498356,ECE,280L9,INTRO TO SIGNALS AND SYSTEMS,02L,10,W,3:30:00 PM,6:30:00 PM,In Person,Teer 116,UGRD,2022 Spring Term
179010174498357,ECE,280L9,INTRO TO SIGNALS AND SYSTEMS,03L,10,TH,3:30:00 PM,6:30:00 PM,In Person,Teer 116,UGRD,2022 Spring Term
179010174498358,ECE,280L9,INTRO TO SIGNALS AND SYSTEMS,04L,10,F,12:00:00 PM,3:00:00 PM,In Person,Teer 116,UGRD,2022 Spring Term
179010174508359,ECE,110L9,FUND OF ELEC AND COMP ENG,01L,10,T,12:00:00 PM,3:00:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508360,ECE,110L9,FUND OF ELEC AND COMP ENG,02L,10,T,1:45:00 PM,4:45:00 PM,In Person,Wilkinson 030,UGRD,2022 Spring Term
179010174508361,ECE,110L9,FUND OF ELEC AND COMP ENG,03L,10,T,3:30:00 PM,6:30:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508362,ECE,110L9,FUND OF ELEC AND COMP ENG,04L,10,T,5:15:00 PM,8:15:00 PM,In Person,Wilkinson 030,UGRD,2022 Spring Term
179010174508363,ECE,110L9,FUND OF ELEC AND COMP ENG,05L,10,W,12:00:00 PM,3:00:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508364,ECE,110L9,FUND OF ELEC AND COMP ENG,06L,10,W,1:45:00 PM,4:45:00 PM,In Person,Wilkinson 030,UGRD,2022 Spring Term
179010174508365,ECE,110L9,FUND OF ELEC AND COMP ENG,07L,10,W,5:15:00 PM,8:15:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508366,ECE,110L9,FUND OF ELEC AND COMP ENG,08L,10,TH,10:15:00 AM,1:15:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508367,ECE,110L9,FUND OF ELEC AND COMP ENG,09L,10,TH,1:45:00 PM,4:45:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508368,ECE,110L9,FUND OF ELEC AND COMP ENG,10L,10,TH,3:30:00 PM,6:30:00 PM,In Person,Wilkinson 030,UGRD,2022 Spring Term
179010174508369,ECE,110L9,FUND OF ELEC AND COMP ENG,11L,10,TH,5:15:00 PM,8:15:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508370,ECE,110L9,FUND OF ELEC AND COMP ENG,12L,10,F,10:15:00 AM,1:15:00 PM,In Person,Wilkinson 030,UGRD,2022 Spring Term
179010174508371,ECE,110L9,FUND OF ELEC AND COMP ENG,13L,10,F,12:00:00 PM,3:00:00 PM,In Person,Wilkinson 028,UGRD,2022 Spring Term
179010174508372,ECE,110L9,FUND OF ELEC AND COMP ENG,14L,10,F,1:45:00 PM,4:45:00 PM,In Person,Wilkinson 030,UGRD,2022 Spring Term
179010174562958,SOCIOL,333,QUANTITATIVE ANALYSIS SOCIOLOG,1,30,MW,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 114,UGRD,2022 Spring Term
179010174764110,STA,470S,INTRO STATISTICAL CONSULTING,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Old Chemistry 201,UGRD,2022 Spring Term
179010174834111,STA,360L,BAYESIAN AND MODERN STATISTICS,1,60,TTH,1:45:00 PM,3:00:00 PM,In Person,Physics 130,UGRD,2022 Spring Term
179010174834112,STA,360L,BAYESIAN AND MODERN STATISTICS,01L,30,M,1:45:00 PM,3:00:00 PM,In Person,,UGRD,2022 Spring Term
179010174834113,STA,360L,BAYESIAN AND MODERN STATISTICS,02L,30,M,5:15:00 PM,6:30:00 PM,In Person,Reuben-Cooke Building 127,UGRD,2022 Spring Term
179010174983697,MUSIC,101-4,DJEMBE CLASS,1,12,TH,7:00:00 PM,8:15:00 PM,In Person,Biddle 086,UGRD,2022 Spring Term
179010175044471,PHYSICS,142L9,GENERAL PHYSICS II (LAB),01L,24,T,1:30:00 PM,3:30:00 PM,In Person,Physics 147,UGRD,2022 Spring Term
179010175044472,PHYSICS,142L9,GENERAL PHYSICS II (LAB),02L,24,T,3:45:00 PM,5:45:00 PM,In Person,Physics 147,UGRD,2022 Spring Term
179010175044473,PHYSICS,142L9,GENERAL PHYSICS II (LAB),03L,24,T,6:00:00 PM,8:00:00 PM,In Person,Physics 147,UGRD,2022 Spring Term
179010175044474,PHYSICS,142L9,GENERAL PHYSICS II (LAB),04L,24,W,3:45:00 PM,5:45:00 PM,In Person,Physics 147,UGRD,2022 Spring Term
179010175044475,PHYSICS,142L9,GENERAL PHYSICS II (LAB),05L,24,W,6:00:00 PM,8:00:00 PM,In Person,Physics 147,UGRD,2022 Spring Term
179010175044476,PHYSICS,142L9,GENERAL PHYSICS II (LAB),06L,24,TH,1:30:00 PM,3:30:00 PM,In Person,Physics 147,UGRD,2022 Spring Term
179010175044477,PHYSICS,142L9,GENERAL PHYSICS II (LAB),07L,24,TH,3:45:00 PM,5:45:00 PM,In Person,Physics 147,UGRD,2022 Spring Term
179010176014854,MATH,202D,MULTIVAR CALCULUS FOR ECON,1,90,MW,3:30:00 PM,4:45:00 PM,In Person,Physics 128,UGRD,2022 Spring Term
179010176014855,MATH,202D,MULTIVAR CALCULUS FOR ECON,01D,25,T,8:30:00 AM,9:45:00 AM,In Person,Allen 326,UGRD,2022 Spring Term
179010176014856,MATH,202D,MULTIVAR CALCULUS FOR ECON,02D,25,T,10:15:00 AM,11:30:00 AM,In Person,Allen 326,UGRD,2022 Spring Term
179010176014857,MATH,202D,MULTIVAR CALCULUS FOR ECON,03D,25,T,1:45:00 PM,3:00:00 PM,In Person,Biological Sciences 130,UGRD,2022 Spring Term
179010176014858,MATH,202D,MULTIVAR CALCULUS FOR ECON,04D,25,T,12:00:00 PM,1:15:00 PM,In Person,Physics 047,UGRD,2022 Spring Term
179010178492959,SOCIOL,338,THEORY AND SOCIETY,1,35,TTH,10:15:00 AM,11:30:00 AM,In Person,Reuben-Cooke Building 129,UGRD,2022 Spring Term
179010178692838,CHILDPOL,495S,CAPSTONE COURSE: CHILDPOL CERT,1,18,TTH,3:30:00 PM,4:45:00 PM,In Person,Crowell Building 108,UGRD,2022 Spring Term
179010178692839,PUBPOL,420S,CAPSTONE COURSE: CHILDPOL CERT,1,18,TTH,3:30:00 PM,4:45:00 PM,In Person,Crowell Building 108,UGRD,2022 Spring Term
179010178854987,DOCST,326,THE SOUTH IN BLACK AND WHITE,1,16,M,7:00:00 PM,9:30:00 PM,In Person,Bridges House 007,UGRD,2022 Spring Term
179010178854988,AAAS,230,THE SOUTH IN BLACK AND WHITE,1,16,M,7:00:00 PM,9:30:00 PM,In Person,Bridges House 007,UGRD,2022 Spring Term
179010178854989,HISTORY,358,THE SOUTH IN BLACK AND WHITE,1,16,M,7:00:00 PM,9:30:00 PM,In Person,Bridges House 007,UGRD,2022 Spring Term
179010178854990,RIGHTS,326,THE SOUTH IN BLACK AND WHITE,1,16,M,7:00:00 PM,9:30:00 PM,In Person,Bridges House 007,UGRD,2022 Spring Term
179010179112840,CHILDPOL,250S,CHILD POLICY RESEARCH,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Crowell Building 108,UGRD,2022 Spring Term
179010179112841,PUBPOL,242S,CHILD POLICY RESEARCH,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Crowell Building 108,UGRD,2022 Spring Term
179010179432793,CHINESE,456,CHINESE CULTURE AND SOCIETY,1,25,MW,5:15:00 PM,6:30:00 PM,In Person,Franklin Center 230,UGRD,2022 Spring Term
179010179493517,GLHLTH,210,GLOBAL HEALTH ETHICS,1,45,MW,3:30:00 PM,4:45:00 PM,In Person,Gross Hall 103,UGRD,2022 Spring Term
179010179493518,PUBPOL,330,GLOBAL HEALTH ETHICS,1,45,MW,3:30:00 PM,4:45:00 PM,In Person,Gross Hall 103,UGRD,2022 Spring Term
179010179493519,ICS,397,GLOBAL HEALTH ETHICS,1,45,MW,3:30:00 PM,4:45:00 PM,In Person,Gross Hall 103,UGRD,2022 Spring Term
179010179493520,RIGHTS,330,GLOBAL HEALTH ETHICS,1,45,MW,3:30:00 PM,4:45:00 PM,In Person,Gross Hall 103,UGRD,2022 Spring Term
179010180277729,ICS,496S,SENIOR HONORS SEMINAR,1,15,TH,1:45:00 PM,4:15:00 PM,In Person,West Duke 108A,UGRD,2022 Spring Term
179010180334710,CHEM,496,DISTINCTION IN CHEMISTRY,1,30,TTH,7:00:00 PM,8:15:00 PM,In Person,Social Sciences 124,UGRD,2022 Spring Term
179010181035093,VMS,450S,NARRATIVE PROJECTS,1,12,T,12:00:00 PM,2:30:00 PM,In Person,Rubenstein Arts Center 234,UGRD,2022 Spring Term
179010181035094,ARTSVIS,450S,NARRATIVE PROJECTS,1,12,T,12:00:00 PM,2:30:00 PM,In Person,Rubenstein Arts Center 234,UGRD,2022 Spring Term
179010181035095,CINE,451S,NARRATIVE PROJECTS,1,12,T,12:00:00 PM,2:30:00 PM,In Person,Rubenstein Arts Center 234,UGRD,2022 Spring Term
179010181045096,VMS,229S,EXPERIMENTAL FILMMAKING,1,12,T,8:30:00 AM,11:00:00 AM,In Person,Rubenstein Arts Film Theater,UGRD,2022 Spring Term
179010181045097,ARTSVIS,229S,EXPERIMENTAL FILMMAKING,1,12,T,8:30:00 AM,11:00:00 AM,In Person,Rubenstein Arts Film Theater,UGRD,2022 Spring Term
179010181045098,CINE,340S,EXPERIMENTAL FILMMAKING,1,12,T,8:30:00 AM,11:00:00 AM,In Person,Rubenstein Arts Film Theater,UGRD,2022 Spring Term
179010181069143,VMS,379S,VISITING FILMMAKER MASTER CRS,1,10,TH,1:45:00 PM,4:15:00 PM,In Person,Rubenstein Arts Center 234,UGRD,2022 Spring Term
179010181069144,DOCST,285S,VISITING FILMMAKER MASTER CRS,1,10,TH,1:45:00 PM,4:15:00 PM,In Person,Rubenstein Arts Center 234,UGRD,2022 Spring Term
179010181069145,ARTSVIS,325S,VISITING FILMMAKER MASTER CRS,1,10,TH,1:45:00 PM,4:15:00 PM,In Person,Rubenstein Arts Center 234,UGRD,2022 Spring Term
179010181069146,CINE,385S,VISITING FILMMAKER MASTER CRS,1,10,TH,1:45:00 PM,4:15:00 PM,In Person,Rubenstein Arts Center 234,UGRD,2022 Spring Term
179010181214859,MATH,222,ADV MULTIVARIABLE CALCULUS,1,29,MW,10:15:00 AM,11:30:00 AM,In Person,Gray 228,UGRD,2022 Spring Term
179010181214860,MATH,222,ADV MULTIVARIABLE CALCULUS,2,25,MW,5:15:00 PM,6:30:00 PM,In Person,Physics 259,UGRD,2022 Spring Term
179010182474991,DOCST,230S,SMALL TOWN USA,1,15,T,1:45:00 PM,4:15:00 PM,In Person,Smith Warehouse Bay 12 A228,UGRD,2022 Spring Term
179010182474992,ARTSVIS,232S,SMALL TOWN USA,1,15,T,1:45:00 PM,4:15:00 PM,In Person,Smith Warehouse Bay 12 A228,UGRD,2022 Spring Term
179010182474993,PUBPOL,389S,SMALL TOWN USA,1,15,T,1:45:00 PM,4:15:00 PM,In Person,Smith Warehouse Bay 12 A228,UGRD,2022 Spring Term
179010182474994,VMS,224S,SMALL TOWN USA,1,15,T,1:45:00 PM,4:15:00 PM,In Person,Smith Warehouse Bay 12 A228,UGRD,2022 Spring Term
179010182504024,FRENCH,327S,FRENCH STUDIES SEMINAR,1,18,TTH,8:30:00 AM,9:45:00 AM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010182759874,AEROSCI,202,TEAM & LEADERSHIP FUNDAMENTALS,1,20,T,8:30:00 AM,9:45:00 AM,In Person,Trent Hall 242,UGRD,2022 Spring Term
179010182769875,AEROSCI,102,HERITAGE/VALUES US AIR FORCE,1,20,TH,8:30:00 AM,9:45:00 AM,In Person,Trent Hall 242,UGRD,2022 Spring Term
179010182803245,DANCE,487S,CAP SEM: RES METHODS IN DANCE,1,10,F,1:45:00 PM,4:15:00 PM,In Person,Rubenstein Arts Center 131,UGRD,2022 Spring Term
179010182814026,ITALIAN,281,DANTE'S DIVINE COMEDY,1,66,TTH,12:00:00 PM,1:15:00 PM,In Person,Old Chemistry 116,UGRD,2022 Spring Term
179010182814027,MEDREN,341,DANTE'S DIVINE COMEDY,1,66,TTH,12:00:00 PM,1:15:00 PM,In Person,Old Chemistry 116,UGRD,2022 Spring Term
179010182814028,RELIGION,262,DANTE'S DIVINE COMEDY,1,66,TTH,12:00:00 PM,1:15:00 PM,In Person,Old Chemistry 116,UGRD,2022 Spring Term
179010182814029,LIT,245,DANTE'S DIVINE COMEDY,1,66,TTH,12:00:00 PM,1:15:00 PM,In Person,Old Chemistry 116,UGRD,2022 Spring Term
179010182814030,HISTORY,253,DANTE'S DIVINE COMEDY,1,66,TTH,12:00:00 PM,1:15:00 PM,In Person,Old Chemistry 116,UGRD,2022 Spring Term
179010182933023,ICS,490S,ADVANCED SEMINAR IN ICS (TOP),4,10,MW,3:30:00 PM,4:45:00 PM,In Person,Friedl Bldg 102,UGRD,2022 Spring Term
179010183049838,VMS,346S,VISUAL CULTURES OF MEDICINE,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Smith Warehouse Bay 9 A290,UGRD,2022 Spring Term
179010183049839,ISS,279S,VISUAL CULTURES OF MEDICINE,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Smith Warehouse Bay 9 A290,UGRD,2022 Spring Term
179010184243789,ENVIRON,214S,ETHICAL CHALLENGES ENV CONSERV,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,LSRC A158,UGRD,2022 Spring Term
179010184243790,RIGHTS,214S,ETHICAL CHALLENGES ENV CONSERV,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,LSRC A158,UGRD,2022 Spring Term
179010184908170,PSY,496,DISTINCTION THESIS WORKSHOP,1,30,T,12:00:00 PM,2:30:00 PM,In Person,Reuben-Cooke Building 129,UGRD,2022 Spring Term
179010185303246,DANCE,442,PERFORMANCE: JAZZ,1,25,MW,1:45:00 PM,3:00:00 PM,In Person,Rubenstein Arts Center 224,UGRD,2022 Spring Term
179010185483521,GLHLTH,499,GLOBAL HEALTH CAPSTONE,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Perkins LINK 060 (Classroom 1),UGRD,2022 Spring Term
179010185483522,GLHLTH,499,GLOBAL HEALTH CAPSTONE,2,18,MW,1:45:00 PM,3:00:00 PM,In Person,Trent Hall 142,UGRD,2022 Spring Term
179010185698973,EGR,224L,ELEC FUND OF MECHATRONICS,1,70,MF,10:15:00 AM,11:30:00 AM,In Person,Wilkinson Auditorium 021,UGRD,2022 Spring Term
179010185698974,EGR,224L,ELEC FUND OF MECHATRONICS,01L,30,T,12:00:00 PM,2:30:00 PM,In Person,FITZPATRICK B209,UGRD,2022 Spring Term
179010185698975,EGR,224L,ELEC FUND OF MECHATRONICS,02L,30,T,3:30:00 PM,6:00:00 PM,In Person,FITZPATRICK B209,UGRD,2022 Spring Term
179010187044712,CHEM,295,INTRO TO RESEARCH IND. STUDY,1,30,M,7:00:00 PM,8:15:00 PM,In Person,Biological Sciences 155,UGRD,2022 Spring Term
179010187147730,ICS,489S,CAPSTONE: GLOBAL STUDIES,1,18,WF,10:15:00 AM,11:30:00 AM,In Person,Classroom Building 106,UGRD,2022 Spring Term
179010187413640,ENVIRON,350S,MARINE SCI CONSERV LDRSHP,1,8,T,12:00:00 PM,2:30:00 PM,In Person,Grainger Hall 1111,UGRD,2022 Spring Term
179010187413641,PUBPOL,280S,MARINE SCI CONSERV LDRSHP,1,8,T,12:00:00 PM,2:30:00 PM,In Person,Grainger Hall 1111,UGRD,2022 Spring Term
179010187413642,MARSCI,350S,MARINE SCI CONSERV LDRSHP,1,8,T,12:00:00 PM,2:30:00 PM,In Person,Grainger Hall 1111,UGRD,2022 Spring Term
179010187575435,ECON,306,ECON HIST ISLAMIC MIDDLE EAST,1,40,W,5:15:00 PM,7:45:00 PM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010187575436,POLSCI,351,ECON HIST ISLAMIC MIDDLE EAST,1,40,W,5:15:00 PM,7:45:00 PM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010187613146,COMPSCI,323D,COMP MICROECONOMICS,1,60,MW,10:15:00 AM,11:30:00 AM,In Person,Social Sciences 136,UGRD,2022 Spring Term
179010187613147,COMPSCI,323D,COMP MICROECONOMICS,01D,60,F,10:15:00 AM,11:30:00 AM,In Person,LSRC B101,UGRD,2022 Spring Term
179010187613148,ECON,336D,COMP MICROECONOMICS,1,60,MW,10:15:00 AM,11:30:00 AM,In Person,Social Sciences 136,UGRD,2022 Spring Term
179010187613149,ECON,336D,COMP MICROECONOMICS,01D,60,F,10:15:00 AM,11:30:00 AM,In Person,LSRC B101,UGRD,2022 Spring Term
179010187763698,MUSIC,161,INTRO TO MUSIC THEORY,1,25,WF,12:00:00 PM,1:15:00 PM,In Person,Biddle 104,UGRD,2022 Spring Term
179010188135767,BME,302L,FUND OF BIOMAT AND BIOMECH,1,32,WF,12:00:00 PM,1:15:00 PM,In Person,Wilkinson 126,UGRD,2022 Spring Term
179010188135768,BME,302L,FUND OF BIOMAT AND BIOMECH,01L,16,TH,1:45:00 PM,4:45:00 PM,In Person,Wilkinson 026,UGRD,2022 Spring Term
179010188135769,BME,302L,FUND OF BIOMAT AND BIOMECH,02L,16,TH,5:15:00 PM,8:15:00 PM,In Person,Wilkinson 026,UGRD,2022 Spring Term
179010188143599,SCISOC,498S,SCIENCE & SOCIETY CAPSTONE,1,18,M,3:30:00 PM,6:00:00 PM,In Person,,UGRD,2022 Spring Term
179010188149969,SCISOC,498S,SCIENCE & SOCIETY CAPSTONE,2,18,F,7:00:00 PM,9:30:00 PM,In Person,,UGRD,2022 Spring Term
179010188393600,SCISOC,256,SCIENCE AND SOCIETY,1,18,TTH,10:15:00 AM,11:30:00 AM,In Person,,UGRD,2022 Spring Term
179010188393601,SCISOC,256,SCIENCE AND SOCIETY,2,35,TH,12:00:00 PM,2:30:00 PM,In Person,,UGRD,2022 Spring Term
179010188423461,EVANTH,260,HUMAN COGNITIVE EVOLUTION,1,150,MW,12:00:00 PM,1:15:00 PM,In Person,Social Sciences 139,UGRD,2022 Spring Term
179010188423462,PSY,255,HUMAN COGNITIVE EVOLUTION,1,150,MW,12:00:00 PM,1:15:00 PM,In Person,Social Sciences 139,UGRD,2022 Spring Term
179010188423463,NEUROSCI,260,HUMAN COGNITIVE EVOLUTION,1,150,MW,12:00:00 PM,1:15:00 PM,In Person,Social Sciences 139,UGRD,2022 Spring Term
179010188467692,ME,321L,ME ANALYSIS FOR DESIGN,1,70,TTH,8:30:00 AM,9:45:00 AM,In Person,FITZPATRICK SCHICIANO B 1466,UGRD,2022 Spring Term
179010188467693,ME,321L,ME ANALYSIS FOR DESIGN,01R,35,F,3:30:00 PM,4:45:00 PM,In Person,Wilkinson 130,UGRD,2022 Spring Term
179010188467694,ME,321L,ME ANALYSIS FOR DESIGN,02R,35,F,5:15:00 PM,6:30:00 PM,In Person,Wilkinson 130,UGRD,2022 Spring Term
179010188515102,VMS,290S,TOPICS IN VISUAL STUDIES,2,14,MW,12:00:00 PM,1:15:00 PM,In Person,Smith Warehouse Bay 12 A228,UGRD,2022 Spring Term
179010188519126,VMS,290S,TOPICS IN VISUAL STUDIES,3,12,TTH,12:00:00 PM,1:15:00 PM,In Person,Allen 317,UGRD,2022 Spring Term
179010188622465,ISS,270S,IMMERSIVE VIRTUAL WORLDS,1,9,T,8:30:00 AM,11:00:00 AM,In Person,Perkins LINK 072 (Classroom 6),UGRD,2022 Spring Term
179010188622466,VMS,270S,IMMERSIVE VIRTUAL WORLDS,1,9,T,8:30:00 AM,11:00:00 AM,In Person,Perkins LINK 072 (Classroom 6),UGRD,2022 Spring Term
179010188622467,CMAC,270S,IMMERSIVE VIRTUAL WORLDS,1,9,T,8:30:00 AM,11:00:00 AM,In Person,Perkins LINK 072 (Classroom 6),UGRD,2022 Spring Term
179010188769176,SCISOC,290S,TOPICS IN GENOME SCIENCES,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,SSRI Gross Hall 230E,UGRD,2022 Spring Term
179010190084031,LATAMER,390S,SP TOP IN LATIN AMER CULTURE,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,West Duke 08A,UGRD,2022 Spring Term
179010190089379,LATAMER,390S,SP TOP IN LATIN AMER CULTURE,6,18,WF,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 125,UGRD,2022 Spring Term
179010190125030,GREEK,332S,GREEK DRAMA,1,12,MW,3:30:00 PM,4:45:00 PM,In Person,Allen 229,UGRD,2022 Spring Term
179010190193523,GLHLTH,371,RSRCH METHODS IN GLOBAL HEALTH,1,49,TTH,10:15:00 AM,11:30:00 AM,In Person,Old Chemistry 116,UGRD,2022 Spring Term
179010190193524,PSY,309,RSRCH METHODS IN GLOBAL HEALTH,1,49,TTH,10:15:00 AM,11:30:00 AM,In Person,Old Chemistry 116,UGRD,2022 Spring Term
179010190243512,GERMAN,310,ADVANCED CONVERSATION PRACTICE,1,12,T,3:30:00 PM,4:45:00 PM,In Person,Old Chemistry 123,UGRD,2022 Spring Term
179010190253513,GERMAN,210,INTERMED CONVERSATION PRACTICE,1,12,T,3:30:00 PM,4:45:00 PM,In Person,Old Chemistry 123,UGRD,2022 Spring Term
179010190263464,EVANTH,101D,INTRO TO EVOLUTIONARY ANTHRO,1,84,TTH,12:00:00 PM,1:15:00 PM,In Person,French Science 2231,UGRD,2022 Spring Term
179010190263465,EVANTH,101D,INTRO TO EVOLUTIONARY ANTHRO,01D,14,M,10:15:00 AM,11:30:00 AM,In Person,Biological Sciences 119,UGRD,2022 Spring Term
179010190263466,EVANTH,101D,INTRO TO EVOLUTIONARY ANTHRO,02D,14,M,12:00:00 PM,1:15:00 PM,In Person,Biological Sciences 119,UGRD,2022 Spring Term
179010190263467,EVANTH,101D,INTRO TO EVOLUTIONARY ANTHRO,03D,14,M,1:45:00 PM,3:00:00 PM,In Person,Biological Sciences 119,UGRD,2022 Spring Term
179010190263468,EVANTH,101D,INTRO TO EVOLUTIONARY ANTHRO,04D,14,M,3:30:00 PM,4:45:00 PM,In Person,Biological Sciences 119,UGRD,2022 Spring Term
179010190263469,EVANTH,101D,INTRO TO EVOLUTIONARY ANTHRO,05D,14,M,5:15:00 PM,6:30:00 PM,In Person,Biological Sciences 119,UGRD,2022 Spring Term
179010190263470,EVANTH,101D,INTRO TO EVOLUTIONARY ANTHRO,06D,14,T,10:15:00 AM,11:30:00 AM,In Person,Biological Sciences 119,UGRD,2022 Spring Term
179010190422611,BIOLOGY,495,SCIENTIFIC ARGUMENT IN WRITING,1,35,T,3:30:00 PM,6:00:00 PM,In Person,Biological Sciences 144,UGRD,2022 Spring Term
179010190604242,EDUC,255S,"LITERACY, WRITING, TUTORING",1,15,T,10:15:00 AM,12:45:00 PM,In Person,Branson Hall 202,UGRD,2022 Spring Term
179010190604243,WRITING,255S,"LITERACY, WRITING, TUTORING",1,15,T,10:15:00 AM,12:45:00 PM,In Person,Branson Hall 202,UGRD,2022 Spring Term
179010190687572,PUBPOL,263S,BORDER CROSSING,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Sanford 150,UGRD,2022 Spring Term
179010190693569,ETHICS,290,SPECIAL TOPICS IN ETHICS,1,16,MW,12:00:00 PM,1:15:00 PM,In Person,Gross Hall 105,UGRD,2022 Spring Term
179010190974478,PHYSICS,151L9,INTRODUCTORY MECHANICS,01L,24,T,1:30:00 PM,3:30:00 PM,In Person,Physics 141,UGRD,2022 Spring Term
179010190974479,PHYSICS,151L9,INTRODUCTORY MECHANICS,02L,24,T,3:45:00 PM,5:45:00 PM,In Person,Physics 141,UGRD,2022 Spring Term
179010190974480,PHYSICS,151L9,INTRODUCTORY MECHANICS,03L,24,T,1:30:00 PM,3:30:00 PM,In Person,Physics 157,UGRD,2022 Spring Term
179010190974481,PHYSICS,151L9,INTRODUCTORY MECHANICS,04L,24,T,3:45:00 PM,5:45:00 PM,In Person,Physics 157,UGRD,2022 Spring Term
179010190974482,PHYSICS,151L9,INTRODUCTORY MECHANICS,05L,24,T,6:00:00 PM,8:00:00 PM,In Person,Physics 141,UGRD,2022 Spring Term
179010190974483,PHYSICS,151L9,INTRODUCTORY MECHANICS,06L,24,W,1:30:00 PM,3:30:00 PM,In Person,Physics 141,UGRD,2022 Spring Term
179010190974484,PHYSICS,151L9,INTRODUCTORY MECHANICS,07L,24,W,3:45:00 PM,5:45:00 PM,In Person,Physics 141,UGRD,2022 Spring Term
179010190974485,PHYSICS,151L9,INTRODUCTORY MECHANICS,08L,24,W,1:30:00 PM,3:30:00 PM,In Person,Physics 157,UGRD,2022 Spring Term
179010190974486,PHYSICS,151L9,INTRODUCTORY MECHANICS,09L,24,W,3:45:00 PM,5:45:00 PM,In Person,Physics 157,UGRD,2022 Spring Term
179010190974487,PHYSICS,151L9,INTRODUCTORY MECHANICS,10L,24,W,6:00:00 PM,8:00:00 PM,In Person,Physics 141,UGRD,2022 Spring Term
179010191423628,LSGS,201S,INTRO TO LATINO/A STUDIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010191423629,LIT,243S,INTRO TO LATINO/A STUDIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010191423630,SPANISH,160S,INTRO TO LATINO/A STUDIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010191423631,AAAS,104S,INTRO TO LATINO/A STUDIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010191423632,ICS,106S,INTRO TO LATINO/A STUDIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010191795031,LATIN,324S,LATIN EPIC,1,18,WF,3:30:00 PM,4:45:00 PM,In Person,Allen 226,UGRD,2022 Spring Term
179010191835032,LATIN,304S,HISTORY AND BIOGRAPHY,1,18,MW,3:30:00 PM,4:45:00 PM,In Person,,UGRD,2022 Spring Term
179010192488976,EGR,424L,ENERGY AND ENVIRONMENT DESIGN,1,10,M,5:15:00 PM,7:45:00 PM,In Person,Hudson Hall 207,UGRD,2022 Spring Term
179010192488977,EGR,424L,ENERGY AND ENVIRONMENT DESIGN,01L,10,W,5:15:00 PM,7:45:00 PM,In Person,Hudson Hall 212,UGRD,2022 Spring Term
179010193424713,CHEM,101DL,CORE CONCEPTS IN CHEMISTRY,1,120,TTH,8:30:00 AM,9:45:00 AM,In Person,LSRC B101,UGRD,2022 Spring Term
179010193424714,CHEM,101DL,CORE CONCEPTS IN CHEMISTRY,10D,30,F,8:30:00 AM,9:20:00 AM,In Person,Biological Sciences 155,UGRD,2022 Spring Term
179010193424715,CHEM,101DL,CORE CONCEPTS IN CHEMISTRY,11D,30,F,10:15:00 AM,11:05:00 AM,In Person,LSRC A155,UGRD,2022 Spring Term
179010193424716,CHEM,101DL,CORE CONCEPTS IN CHEMISTRY,12D,30,F,12:00:00 PM,12:50:00 PM,In Person,LSRC A155,UGRD,2022 Spring Term
